6,"nvincing the farmers to give their approval.
They have a meeting, wherein the farmers are adamant on sticking with their land. A heated argument leads to Deven getting panicked and shooting from his rifle, killing one villager. This infuriates the rest and the mob lynch him. Vikram rushes back to his village to perform last rites of his brother. He cannot bear the pain of the loss of his brother and sets off towards the dwellings of the farmer with his rifle. He kills many farmers and sets fire to their home. From there, he escapes to the ravines and joins the bandits. Vikram gets his gang, in return the bandits get money and protection from the influential Thakur family. Meanwhile, Vikram's youngest brother Rajendra who is also a cop, returns to his village. He is disappointed to see that his brother has turned bandit. His father urges him to protect Vikram from the law and exact revenge from the villagers who have defied their supremacy. Rajendra true to his vow as a cop, refuses to"
8,"cting Rajesh to carry on a drug-smuggling trade using the vehicles of the Verma Transport Company, owned by the Seth. One such operation is foiled by the police, and Anwar, also mixed up in his business, is left seriously injured. Bansi's men attempt to kidnap Anwar to destroy evidence when Govind is not at home. In the skirmish that ensues, Rahim is shot fatally.
In the aftermath of the tragedy and Rajesh's realisation of how he has been used by Bansi, Rajesh seeks his brother's mercy. However, at this very moment, Bansi murders Seth Verma and tries to frame Rajesh for it. However, it is Govind who is found at the scene of the crime and accused of murder. The judge at his trial is Hari, who is now one of the leading legal eagles in the city. In the course of the trial, the real identity of the accused and his brother are revealed to Hari. Hari now steps down as judge and becomes Govind's defense attorney. Through a series of astute investigations, he unearths the truth. Bansi, corner"
8,"n brutally murders Khan's nephew and flees the theatre. Wounded Shekhar tries to return home however he is attacked by Viren's car, leading to his death. Aryan returns home and realises Shekhar has been murdered. Together, Aryan and his group of friends form a gang and kidnap Viren's family including Abhir. However, Abhir escapes and reaches to his father. Aryan tries not to do harm to any of his family member as he knows how precious they are, though Viren's wife suddenly dies when Abhir accidentally shoots her which was targeted for Aryan. Viren believes Aryan is responsible for this, Aryan calls Viren to meet him at the same place where Viren killed Shekhar and also the police. But the police decide to help Viren, thus Aryan's plan fails.
Afterwards a changed Viren decides to end it all & surrender to the police. But the police comes out with the intention of killing him on behest of his own son Abhir.But Viren escapes by killing them. Khan enters, As Viren murders Khan, Abhir trie"
5,"ken care of by Vijay. Vijay manages to replace the red diary with a blank one, and tells his gang that he is going to take revenge on the DSP, but is actually going there to give him the real diary. Roma goes after him, but Vijay survives the attack and he tries to explain to her that he is not Don, but Vijay. She refuses to believe him at first but D'Silva intervenes and tells her that the man she is trying to kill is indeed Vijay. Roma apologizes to Vijay, and joins him. Vijay hands over the diary to D'Silva. D'Silva reads the diary and discovers that the underworld crime boss, the man Don reported to, is a man named Vardhan, but he is unable to determine Vardhan's identity.
Meanwhile, as Vijay learns more and more about Don through his discovery of his diary and Roma's help, he announces to his colleagues that his memory has returned. Celebrations ensue as Don announces his return to the world, but things take a drastic turn when the police raid the celebrations, acting upon Vijay'"
8,"d the police, which could reach their hideout as well. Mak, who was hit, is not allowed to be taken to the hospital, and Major treats his wound with some alcohol. They all have verbal scuffles after which, Ajju, reveals that he has kidnapped the Police Chief. They interrogate him and learn that one of them is an undercover cop. This strikes terror among them and they decide to bring the stolen amount to their hideout. Major finds out that his wife has died. Ajju befriends Marc and tells him to elope with his girlfriend. When they return, they find Bali dead, killed by Mak for being inhuman in his interrogation of the Police Chief. Ajju reasons that Mak is the undercover cop, but Major disagrees because he believes Mak saved him during the gunfight at the bank. They all arrive at a Mexican stand-off, with Andy as the viewer. He retreats and runs away with the money. They all shoot at each other, after which Major apologizes to Mak for not saving him. In reply, Mak apologizes saying he w"
4,"rks off a cat and mouse game as Tamizhselvan and Anandan start devising tactics to outdo each other. This includes Anandan having to order Tamizhselvan's arrest after some riots broke out. It slowly dawns that Anandan's reign is no different from Tamizhselvan's and the deputy points out that the same corruption exists in Anandan's reign, to which Anandan says it's the nature of politics. Anandan meets Kalpana again while she is doing social work after a while, and sends Minister Nambi to bring her back. While in the car, Kalpana, Nambi, and his driver all meet with a fatal accident.
A distraught Anandan loses motivation after that as life begins to dawn upon him. Tamizhselvan, who just gets released from jail, also slows down in his tactics to dethrone Anandan as age catches up with both of them. During the wedding of Ayya Veluthambi's granddaughter, Anandan and Tamizhselvan meet each other and share a gracious handshake. The wedding takes place in the same place where they first met,"
6,"m of Dongrila.
While the force five leaves, Major Kapoor is seen betraying their locations to Capt. Synthia, who works for General Dong. Allah Rakha catches Kapoor red handed and reprimands him severely. He expresses his regret that an Indian himself is selling the nation to the enemies. While Allah Rakha tries to finish Kapoor, the latter deceitfully shoots him with a pistol through his blazer pocket and kills him, thus wiping out the first crucial witness.
In their journey, they are helped by Jenny, wife of Dongrila's ex-army chief Mr D'Costa, Prince Couv and Julie. It so happens that in the big city hospital, Major Rao contracts gangrene in his left leg and needs to be operated on. But Dong's men surround the hospital and shooting begins. They even cut off the electrical supply so the team decides to obtain a generator from the base room. Rakesh says that they shall have to capture the whole area after killing all these soldiers. Just then Krishna comes there and says that they've"
2,"ocal doctors who befriend them, and arrange a special raft for their return. Bharath realises that Vasanthi is actually princess Chitralekha, but she advices him just to see her as his lover and not as the princess.
They both arrive at Anand's house, and he is surprised to see Bharath alive. However, Chitralekha takes the guise of a normal girl because she does not want anyone to know that the princess is still alive, and to aide Bharath. Her true identity remains a secret to everyone except Bharath. The next day, people again protest at Diwan who starts killing them all, but Anand dies in the shoot out, saying that his death will be honoured as a sacrifice and that the zameen would be avenged by Bharath. Meanwhile, Anand's mother also dies in the shock of her son's death, making Bharath and his friends more determined to save their zameen. They kill a few of Diwan's men, and seek shelter in a bar owned by Nagesh, who also becomes their ally. One by one, Bharath, Chitralekha and the r"
8,".
A film director, Karan Chopra (Anil Kapoor), decides to make a horror film. On the way to the sets, he gives a lift to a fine young woman, Riya (Mallika Sherawat), who pretends to be a ghost. Karan thinks she is just playing a prank and Riya later also claims that she was just joking. When stormy weather hits, Karan takes Riya to his mansion. The electricity and lights go out and Riya's face starts to gore with blood. Karan still thinks she's playing a prank, but when her voice turns ghostly, he falls to the floor and dies in shock. Riya takes off her mask, which was stained with fake blood, and a microphone that changed her voice to make it sound ghostly. It is revealed that she really was only playing a joke on him. She says that she was trying to audition for his new horror film, but it's too late now anyway since Karan has already died on his own bedroom floor. After this story, another child leaves the room to get water and also becomes a ghost.
The fifth story centres on Ajay"
3,"l master, who narrates the story of the dropped movie. In the later 1970s this movie was actually made by an enthusiastic young director Gnanasekaran (Cheran) and dropped midway due to a mishap. This retired man was enacting the role of the zamindar in the film, and the plot was based on a real incident. The heroine is at first reluctant, when the director/hero tells her that her head will be really shaved and no special effects business. After persuasion, she agrees for the sake of reality. Meanwhile, the real zamindars's son (Seeman) comes to the shooting spot and objects, stating that the real incident maligning his dad should not be canned. The master pacifies him saying that it is only an imaginary plot.
But this zamindar's son returns with his bunch of hooligans and creates havoc in the shooting spot. The tonsured heroine is mentally disturbed and hangs herself, and the shooting comes to a halt. The director disappears, only to return as a naxalite to annihilate the wicked zamin"
9,"her fears and convinces her to marry him.
Following the loss in the court case, Tamizhselvi requests Sivaji out of fear not to come for her again. Sivaji is reduced to utter poverty. Realising that the methods he used are unlikely to work again, he decides to play the game his own way. Sivaji, with the help of his uncle Arivu, acquires evidence of ₹2 billion worth of illegal earnings in Adiseshan's possession and uses the documents to blackmail Adiseshan into giving him half the money. He further obtains details on people who have illegal earnings across Tamil Nadu and blackmails them to give him half of their illegal wealth. He then transfers the money to the bank accounts of his friends around the world by ""hawala"" forgery. They then deposit the money as donations to Sivaji Foundation, making the money usable and legitimate.
Sivaji informs the Income Tax Investigation and Vigilance Department about the details of the illegal money held by the tax evaders (including Adiseshan) and g"
5,"Manoj Kumar played a village man ""Bharat"", who sacrifices everything to get his brother educated. His brother Puran (Prem Chopra) goes abroad and comes back a selfish man wanting his share of the property. But when India starts a war with Pakistan, Bharat decides to enlist and head to the border; while his selfish brother, with the help of his greedy uncle, Charandas (Madan Puri) and some partners, try to gain profit by selling drugs and black marketeering in the market. In the end, Bharat returns as a demoralized soldier and his brother repents as he is caught by the police (by the brother-in-law of Bharat). Hence, he vows to be a good and hardworking brother just like his Indo-Pak war veteran brother Bharat.
The movie also stars Asha Parekh as a doctor promoting family planning, Kamini Kaushal and UNK in his first positive character role. Madan Puri played the main villain with ease, full ability, and command. The film won several major awards.
Many years later, Manoj Kumar said t"
4,"nchly against the endeavour. Disappointed Gounder joins force with Shankar Das and craftily plots death of Swaminathan in a planned operation. The disappearance of Swaminthan moderates Kasinathan to an extent. He decides to don the garb of saviour of Midhilapauri and returns to his Valiyamangalam Malika. In a chance encounter, Kasinathan learns of the cause of death of his elder brother as planned murder perpetrated by Gounder, DYSP and Shankar Das. This unleashes the beast within him and true to his name, Kasinathan trounces on the hapless Gounder and Shankar Das to a vegetative life death end in the climax. Dasappan Gounder is lured to a barn and is thrashed to senselessness by Kasinathan. Meanwhile, Shankar Das is on a self-imposed pilgrimage to gather strength for a showdown with Kasinathan. He is eventually caught in the middle of the Kayakalpa treatment at an ashram and goes mad in the end, a just retribution to a life full of sins and debauched deeds.
After sorting out the evil"
3,"ts that about 150 other flats in his apartment complex would also appreciate this service. This becomes JK's first business venture. For this, he also ropes in help from his school friend Nithya (Nithya Menen). Together, JK, NIthya and their friends go on to become very successful with multiple projects.
Later, the reason for change in JK's behaviour is explained. When JK and friends were planning to go for a New Year Party, Ravi also wants to go with them and becomes good friend of JK. Ravi comes from a very poor background and his family is dependent on him. After the party, the gang meets with an accident resulting in Ravi's death and a serious head injury for JK. JK has only a couple of years left in his life. This makes him realise the importance of life and decides to make his family happy and make sure that they have enough money before he dies. However, JK does not tell this to anyone but Nithya. In the end, JK leaves the responsibilities of business and his family to Nithya a"
2,"Zamindar Sivalingam (UNK) is married to Lakshmiammal (Sowcar Janaki) and takes his family's prestige and heritage very seriously. Dancer Sulochana and Lakshmiammal have baby girls at the same time in the same hospital.
Sivalingam is not in town at the time of the delivery and his close friend Ramaswamy (V. K. Ramasamy) takes care of Lakshmiammal. When the babies are taken for cleaning by the nurses, there is a short circuit and both nurses die. There is no way of identifying the babies. Sulochana who was abandoned by her husband, leaves the hospital. The doctor (Thambaram Lalitha) brings both babies to Lakshmiammal and she is not able to identify her baby either.
Sivalingam arrives and seeing both babies in the room assumes he has twins. Knowing how important the family line is to him, Lakshmiammal, Ramaswamy and the doctor don't tell him the truth. Both girls, Chandra (Vijayakumari) and Kantha (Pushpalatha) grow up as the zamindar's daughters. Sulochana's brother, Nadaraj"
0," watching secretly fires a gunshot to kill Baadal. Kiran sees and throws himself in the way and gets shot. Vikram runs away while Baadal tries to chase him to see who it is. When he sees Kiran dying he holds him in his arms. Kiran asks Baadal to tell Meenakshi he is sorry he could not be at their wedding. Vikram goes to meet Kiran's family asking where he is as Kiran has invited him home for dinner. Baadal carries Kiran's body back to his family where all of them including Meenakshi hold him responsible for Kiran's death. The police take charge and Baadal is sentenced to life imprisonment. As he is talking to Shamsher Singh, he recognizes Vikram's shoes as the killer's shoes and reveals the truth. Baadal is sent to jail as nobody believes him and he escapes to confront Vikram. He arrives in time to save Vikram's maid from being killed by him and she runs to tell Shamsher Singh to stop the wedding. They all arrive at Vikram's house to find it on fire with both men fighting inside. Vikra"
2,"Kannan (UNK) is a playful teenage boy, in the cusp between puberty to adolescent, the son of the famous and well to do lawyer Varadarajan (Nagaiah) and Thangam (Santha Kumari). While playing football he meets Radha (Jamuna) the daughter of a well respected freedom fighter family of Veeramuthu (Ranga Rao) and Maragatham (Rushyendramani). At first sight both fell in love.
Varadarajan is a modest man but Thangam is a greedy woman. Thangam wishes to marry off Kannan to her brother Sonachalam's (Friend Ramasamy) and Perundhevi (Sundari Bai) couple's daughter Kannamma (Mynavathi) and invites them to her place. Kannamma is a naive girl and Mannar (Kaka Radhakrishnan), Perundhevi's brother loves her. Varadarajan likes the simplicity of Veeramuthu's family and agrees on the alliance of Kannan and Radha. When Thangam opposes to this, Varadarajan in order to carry onn with the wedding, lies to her that Veeramuthu will present much dowry. The wedding takes place.
After the wedding, Perundhevi"
2,"Pandiya is a young man who leads a troubled life. He is continuously being chased by Marudhu (a look-alike of him) and Marudhu's boss Kabali, who would be given a lot of money if they killed Pandiya. While being chased by them once, he gets into a runaway car being driven by an insane young girl (Vasanthi). The car crashes, but the girl is cured from her insanity. Her father allows Pandiya, who is homeless, to stay with them. Parallelly, Pandiya falls for Geetha and her father Amritha Lingam accepts the romance. But Marudhu and Kabali's pursuit for Pandiya still continues, and they successfully toss him into the sea. However Pandiya's elder brother Shankar, a scientist finds out about everything and agrees to help. He pretends to be Pandiya after faking his own death and confronts Marudhu and Kabali, making them shocked to see ""Pandiya"" alive. Just then, the real Pandiya steps in, revealing that two fisherman saved him from drowning and hell breaks loose. The two brothers battle the cr"
3," gets close with them. Hasini informs them about Santosh’s behaviours such as alcohol consumption, going out at night to meet her, and his plans of getting a bank loan to start his own company which were not known to Santosh’s family before.
Santosh is shocked knowing that Hasini has revealed all his mischievous activities and berates her often for being childish. Hasini worries and decides to leave Santosh’s home even before the one-week time given to her. She apologises to everyone in Santosh’s home and says that she is not the one fit for him and his family. Santosh is worried seeing this but has no option rather than staying calm as even Subramaniam did not like Hasini.
The next day, an argument erupts between Santosh and Subramaniam during which the former becomes emotional and shouts that he has lost so many small things in life because of Subramaniam. But he preferred to stay calm as he does not want to hurt his father. Subramaniam realises his mistake and apologises to everyo"
0,"arning that Mansukh is a match-maker, TT assigns him the task of finding a good groom for Indu, in return for letting Mansukh live. Jeevanlal is sure that they're going to die, but Mansukh claims that he knows a perfect groom for her.
This groom is none other than Bahattar Singh (Akshay Kumar), aka Khiladi 786, a police officer from a small village Taasi in Punjab., who never lets goons get away. His family consists of his father Sattar Singh (Raj Babbar), Sattar's younger brother Ikhattar Singh (Mukesh Rishi), and their wives [Sattar, Ikhattar, Bhattar, and Chauhattar mean 70, 71, 72 and 74]. It is mentioned that Bahattar's brother Tehattar (73) was lost as a child. Even Bahattar has had tough luck in finding a bride. But there's one thing Mansukh doesn't know; Bahattar and his family just pretend to be cops and wear fake uniforms. When Mansukh comes to their doorstep with an alliance for Bahattar, he lies to them by saying that TT is a police commissioner, due to which Bahattar and "
9,", much against his father's (Madhu) wishes, who fully knew that his younger sons were crooked and evil. He even got Rajadorai married to Vaibhavi (Vaishnavi), a girl whom Rajadorai had raped, to save him from a jail term. The brothers however, showed no sort of affection for Dharmadorai and used his innocence for their sinister desires. Rajadorai convinced Dharmadorai to borrow ₹ 6 lakhs so that he could ""start a business"". Using this money, Rajadorai and Ramadorai moved to Madras (now Chennai) and went into smuggling. They later double-crossed their smuggler boss Jose by keeping all the items meant to be smuggled and also lodging a police complaint against his son Ajay (Ajay Rathnam) for their own benefit and soon became rich due to their illegal activities.
One day, Dharmadorai went to Madras when he heard that Ramadorai was going to get engaged to a rich girl and leave with her for the United States to ""pursue higher studies"". The brothers did not receive him warmly and humiliated "
9,"Kali is a winch operator at a village power plant. Although a reputed troublemaker, he occasionally does good deeds for the local community. Kali and his younger sister Valli—to whom he is devoted—were orphaned during their childhood and have no close family. When a poor wanderer named Manga and her aged mother arrive in the village with no assets and no-one to assist them, Valli helps them set up their home in the village. Although Manga becomes fond of Kali, he is disgusted by her fondness for food.
The power plant's new supervising engineer is Kumaran, an austere but fair boss. His relationship with Kali is difficult, worsening after he sees the latter's negative side in a series of incidents, which included Kali allowing people to ride the winch in violation of the power plant's rules. Kali calls Kumaran ""Law Point"" because of his strict application of the rules. One day when Kali is on duty, Manga teases him; he abandons the winch and chases her. In his absence, an emergency aris"
6,"General Dong (Amrish Puri) is an evil dictator of a kingdom called Dongrila. He has kidnapped dozens of school girls and plans to use them as suicide bombers to bomb populated areas in India. He even puts some girls into the personal harem, pushing the remaining ones into prostitution and trafficks their limbs and organs for money. He is also responsible for murdering the chief of Indian army, General Sinha (Parikshit Sahani). One day, while out for a seaside trip with his daughter, Major Krishna Rao, an officer in the Indian Army, happens to notice an island with his daughter and they find a schoolgirl escaping someone. they try to take her on the boat, but she dies. Then leaving Dolly with his trusted servant, Major Rao himself creeps forward and sees Dong ordering his men to do away with those kids. He calls Dong a clown and other names, and overpowers him, though getting a bullet in his arm in the process. Making all the girls board the two boats, he takes Dong, tied up on board, b"
6,"On the run from the police, S.S. Kumar, a thief, comes across a private invitation to the island of Sir John Locksley addressed to Raja Bahadur Singh. When the Raja is shot, Kumar takes him to a nearby hospital, dons a Sikh's turban, poses as the Raja's son and goes to the private island of Sir John. Also attending are K.P.W. Iyengar aka Romeo, Dr. Dubari, Colonel Columbus, and Countess Sylvia Rasmussen. A stunned Kumar finds out that all of these invitees are master criminals and thieves. Kumar's guise does not fool anyone, including his former sweetheart, Sheila Enders (Zeenat Aman), nevertheless Sir John permits him to stay on, as he feels that Kumar's career, though an amateur, is consistent with those already present. The reason why John has invited them is to find a successor to take his place as he is dying of cancer. He feels that one of his invitees can be trusted to take his place and for this he has arranged for them to steal a ruby (Shalimar) worth 135 crores of rupees. Thi"
4,"e, Sam and Sreedevi are caught red-handed by Vishnu Menon (Devan), her brother. Ravindran Nair (Vijayakumar), the I.G. of police and friend of Menon, had plans of getting his son Rajkumar (Kasan Khan) married to Sreedevi, so that he could own up a huge part of the business empire. With the help of Ravindran Nair, Sam is beaten up by police.
Once out of jail, Sam and Sreedevi elope and spend a few days away from the worries. In the meantime, the duo are again caught by Menon. Sam is arrested for kidnapping Sreedevi and is jailed. At jail, he learns that Sreedevi is pregnant with his child but has no way to save the kid.
Upon knowing that Sreedevi is pregnant, she is transferred to a distant place. Once she gives birth to a baby boy, the attitude of Menon and Vishnu changes, and they started looking upon him as their heir.
Sensing danger, Ravindran Nair sends Rajkumar to kidnap and kill the boy. Vishnu realizes the plan of Rajkumar and tries to save his sister and the baby. In the mea"
3,ACP Vijay Khanna (Ram Charan) is a brutally honest police officer who has been transferred yet again by the system for chasing the corrupt underworld goons. He is continuously disturbed by the killing of his parents years back. He keeps remembering a man in a black raincoat on a white horse and with a tattoo on his right arm killing his parents on Vijay's birthday for filing a case. Vijay was brought up by his uncle and was always absent on his birthdays. He is in charge of a case where the district collector has been murdered and burned to death. The key eye witness Mala (Priyanka Chopra) has seen the murder by Teja's (UNK) Gang and refuses to co-operate. Teja is the head of an oil mafia operation and doesn't want Mala alive. Vijay manages to convince Mala to give a statement which makes her perpetrators come after her. He gives her shelter in his house to protect her and she starts to like him while Vijay does not reciprocate the same. This includes her giving him a potato an
9,"The story describes the struggle of a young villager Kangeyan (played by UNK) to receive justice for his brother's murder. Manickam falls in love with Mallika, the daughter of Pannaiar. Mallika's marriage is arranged with Dorai (played by Raghuvaran) but refuses and declares her love for Mannikam. Kangeyan gets them married in the village. The priest pretends to have divine powers and uses superstitious belief of the villagers to kill Manickam. Kangeyan, not wanting to see Mallika as a widow, decides to her married again to Pandian, a cart driver who was her childhood friend. Dorai intervenes again proceeding to use superstition again and Kangeyan learns about truth behind his brother death exposing the priest and Dorai losing his lover in the process.
This movie was revolutionary in its message showing how fake godmen and the rich use superstitious belief of the common man to get their ends while showing women in a good light with the hero fighting for their equality told in "
4," radio receiver inside a soap case, at a time when phonographs were the fad of the time. Thomas's talent astonished others, whereas his father saw them as a waste of time, or even as insults showered at him. He destroyed each one of them and was angry at him for converting his mathematical instrument box into a mechanical toolbox. Chacko master, who punished his students ruthlessly, treated his son worse – assuming him to be behind every mischief in school and punishing him until the actual culprit gives in. He always compared his son to the best student in the class – Balu (the son of a 'simple' police constable), adding to his pressure. Thomas worked hard, and did well in his language paper, but his father asked his language teacher Ravunni master to grade his paper so as to fail him, on the belief that only low grades will provoke him to study harder. His language teacher did as asked (regretting it later on). When Thomas found out that even his most beloved language teacher was bia"
3,"Leelatharan, Lee to his friends, hangs out with a bunch of merry youths who do practically any work and play football in other times. It is a strong-willed and thick-tied group. Chellama, a worker in a facility for the mentally-challenged, is also kind of a groupie. Life is all merry and mirth till she espies Lee & co, attempting an assassination of sorts on a Minister. The bid fails, but Chellama is shocked and so are we. Why would this bunch want to take a crack at the murky world of politics and cricket.
Well, the answer unspools back into a college where Lee and his team are raring to go as footballers and cricketers. They have a committed mentor in Butthiran. Though a coach, he is a friend, philosopher and guide kind of omnibus figure for the youngsters. Just when the boys are making the right progress, problem erupts in the form of Rangabashyam. He is a scumbag, but is also the principal of the college and he wants his son to be in this all-conquering team.
The coach, with Chap"
4,"In the first scene, we are shown an old man named Venu (UNK) who came with flowers to strew his lady's grave. The story is narrated through his memories. Venu was an educated young man who worked for a wealthy businessman Menon (Thilakan) at his tea plantation. After being fired, he tried to get his job back by playing music for Menon's only daughter, Sarojam (Urvashi)
Sarojam eventually fell in love with Venu and expresses her wish to marry him. Wanting to keep her unawares about her fatal condition, aplastic anaemia, Menon was ready to do anything for her. Menon tells Venu about the illness and asks him whether he was ready for the marriage. Menon offers him all the wealth and the complete authority of his family business. Venu, whose family is in a dire state, accepts the offer and gets married to Sarojam. Initially, he pretended to love her as he felt sympathetic for her and wanted to make her happy always. However, gradually he falls in true love with her and an inseparable "
5,"Sevak Singh Dharma is a dreaded dacoit living in isolation with his followers Bhairav Singh (Rajan Haksar), Mangal Singh (Madan Puri) and his wife Parvati (Geeta Siddharth) amongst others. He kills Bhairav for betraying his trust during a police encounter. While escaping in a boat, both his young son, Suraj, and wife are hit by gunfire by inspector Ajit Singh (Ajit) and considered drowned, while he survives and lands up in a city as the feared dacoit, Chandan Singh. Chandan Singh takes revenge on Ajit Singh's family and abducts his wife Asha and daughter Radha (Rekha). Asha gets killed accidentally while Radha is rescued by a prostitute. Flash forward: Ajit Singh is now the Inspector General of Police; Chandan Singh is impersonating Nawab Sikander Bakht. Radha is a dancer who flips for Raju (Navin Nischol) Chandan's second-in-command. In time, Chandan tells Ajit that she is his daughter, and he should take charge of her. Even though Ajit suspects Raju's true identity, he admits him int"
5," by Dr Siddiqui (Avtar Gill) by cutting off the oxygen supply after Mohanlal bribed him to kill Raja. Dr Ram kicks Danapani off the building to his death.
Meanwhile, Mohanlal has allied with another influential politician, Trilochan Tripathi, a.k.a. TT or Terror of Terrors (Paresh Rawal), who keeps up an honest appearance among the masses, but works for his own interests at the cost of the welfare of the public. Dr Ram corners Dr Siddiqui at the roof of Umeshchan Jain's house, who confesses to killing Raja, and accepting a bribe from Mohanlal. Dr Ram captures a video of Dr Siddiqui's revelation before putting him to death. Soon, Dr Ram kills Mohanlal.
One day, Trilochan Tripathi addresses a gathering when Dr Ram publicly puts a video on view in which Tripathi signs an agreement with a foreign syndicate related to ""Pawanghat Power Project"". Later, Tripathi would fool the public with false promises of power distribution. The enraged crowd chases Tripathi through the streets when Rana a"
3,"Kalidasa (UNK Rai) works in the state archaeological department and is a food lover, he is 45 years old and remains unmarried. His only companion is his cook, Krishna (Thambi Ramaiah). Naveen (Tejus) is Kalidasa's nephew who comes to stay with him while looking for a job. Kalidasan has a normal life until he gets a misdialed phone call from Gowri (Sneha), a dubbing artiste living with her friend Meghana (Samyukta Hornad). Gowri rings to order a Dosa from a restaurant, but gets Kalidasan instead. Their conversations do not go well at first, but a long-distance romance develops due to their common interest—cooking and food. Kalidasan is a born gourmet while Gowri is indulging in culinary activities in memory of her dead mother. Kalidasa starts to let Gowri into the secrets of baking with a multi-layered cake called ""Joan's Rainbow"".
Kalidasa and Gowri both get the jitters before their first face-to-face meeting, as each becomes conscious of their own physical appearances, and both d"
7,"o Thanabakkiam but Thanabakkiam's house is engulfed by fire. All thought that Thanabakkiam and Sundhari had peished in the fire but actually both had left the village.
In another town, a rich landlord Arumainayagam (R. Balasubramaniam) is looking for his long lost younger brother in order to surrender all his wealth. Sundharam learns that Loganayagam is the person but hatches a plan to get Kaveri to be married to Kanagu in order to swindle all the wealth. Sundharam threatens by using Loganayagam's signature to prepare a letter saying that Thanabakkiam's house was burnt by his order. Knowing this, Kanagu pretends to agree marrying Kaveri but Loganayagam who is not in favour of this becomes sick and dies on the wedding day. Thanabakkiam ties a thali to Sundhari and advices that thali is important to a married lady even though wedding registration took place.
Kaveri soon gets to know about Sundharam's deeds. Kanagu donates all his land to the villagers and turns his house to a school an"
4,"Mullankolli is a rustic remote village in northern Kerala. Velayudhan (UNK) is an orphan who came floating during floods and he was brought up by Valiya Nambiar (Madhu) a do-gooder and a feudal landlord of the area.
Velayudhan grows up into a riff-raff, drunkard and a local rowdy with a good heart. He hates injustice and has set his own rules for the villagers who are scared of him including local moneylender and politician - Member Kurup(Jagathy) and Gopinathan Nambiar (Siddique), son-in-law of Valiya Nambiar who wants to rule over the village in his own way.
When Velayudhan plants a staff, it means that it has his stamp of authority. The only man who he listens to is Valiya Nambiar and to a certain extent Kelappan (Innocent) who looked after him as a child. The villagers including Kurup and Gopinathan regularly bring goons from outside the village to eliminate Velayudhan but they fail. There are three women in his life - a prostitute Kunnummel Shantha (Sona Nair) old flame Jan"
3,"Narrator Viraj Anand is the younger son of Satyamurthy, a billionaire businessman who dies in an accident. Although Anand has ₹3 billion worth of property and stock which is worthless, he owes an equal amount. Paida Sambasiva Rao, one of Satyamurthy's creditors, suggests that Anand file for bankruptcy to protect his wealth but Anand wants to preserve his father’s image. Anand's older brother becomes mentally unstable and, at Sambasiva Rao's advice, the father of Anand's fiancée Pallavi cancels their upcoming wedding. Anand and his family move to a simpler home in Hyderabad, and he becomes the family's sole breadwinner. He joins his friend's event-management company as a wedding planner, and his assistant Parandhamaiah goes with him.
Anand is assigned to plan a destination wedding at Ooty, which turns out to be Pallavi's. There he meets Sameera (also known as Subbalakshmi), a diabetic, with whom he eventually falls in love. While planning Pallavi's marriage Anand faces many difficultie"
0,"Chinu Nandi (UNK) was a talented part-time actor and full-time employee of a coal-mine. Once he loses his job, he takes up acting as his full-time job. However, not starting in the profession early proves to be his demerit. He finds himself as a 250 bucks per day actor, who gets paid only if he gets a chance to play some part on the day. He is cast mainly as elderly house-servants and similar small characters in thoroughly commercial movies. Even so, he tries to give his best in such roles, which makes the stars of such movies (mainly Tublai, played by late Kunal Mitra) insecure, and they start to avoid giving him roles.
Meanwhile, Joy Sundar Sen (Sabyasachi Chakrabarty), a world-renowned director who recently won an award for his movie at the Berlin Film Festival, starts working on his new project: a movie based on Satyajit Ray's Porosh Pathor, where an average post office clerk gets his hands on a priceless artifact, the Philosopher's Stone, and starts a journey to un"
7,"ne rejoices. UNKanwhile, the dacoits return to their cave and find that Kasim's corpse is missing. Realising that someone else has entered their cave, they start searching for the mystery person.
From the cobbler UNKlam's assertion that the woodcutter Alibaba had become wealthy overnight, Abu Hussain realises that it is Alibaba who discovered the secret of his cave, but kills the cobbler afterwards. Having his men hide inside barrels, Abu Hussain comes to Alibaba's house disguised as an oil merchant seeking shelter for the night. However, UNKrziana overhears him whispering to his men, and realises his true identity. When she dances at a banquet Alibaba hosts in honour of the guest, Dowlath and Bulbul roll the barrels one by one into the swirling waters as per the plan. After UNKrziana tries unsuccessfully to stab the ""oil merchant"", she exposes him as Abu Hussain; Alibaba is shocked. This leads to a fight between the two men, which results in Abu Hussain kidnapping UNKrziana and fleeing to"
6,"Young Vijay lives in an orphanage after being separated from his widowed mother, Laxmi. Years later, Vijay has grown up and a wealthy man, Kailashnath Gupta, identifies him as his long-lost son and takes him home. Once there, Vijay decides to find employment as a police constable, much to Kailashnath's displeasure. Vijay's first assignment is to locate a beautiful young woman's missing father. The young woman is Kavita and Vijay falls head-over-heels in love with her. Vijay sets about to accomplish this task, little knowing that a man named Satish has convinced Kailashnath that Vijay is not who he claims to be, and that Satish is Kailashnath's biological son.
The movie's songs were popular and were hits at that time. Mohammed Rafi sang for UNK and Mehmood in the same film. ""Agogo Ageya"" was for Mehmood and the rest of the songs were for UNK. ""Mein Kahin Kavi"" and ""Dekha Hai Teri Surat"" of Mohd. Rafi were huge hits.
Salim Khan, father of Salman was the drummer in the son"
